compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_reaction_types,num_downstream_reactions,num_downstream_products,downstream_reaction_types,downstream_reaction_ids,downstream_product_ids
284295,CC(C)n1cnc(CN)c1,KOWMCNHQFPFVHI-UHFFFAOYSA-N,1.0,13.9,25929,Enamine,Advanced,EN300-369835,64.0,EUR,10,0.9,CC(C)N1C=NC(=C1)CN,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{741},{46715}
283911,Nc1ncccc1C(F)(F)F,YWOWJQMFMXHLQD-UHFFFAOYSA-N,1.0,16.2,25768,Enamine,HTS,EN300-117174,42.5,EUR,10,0.9,NC=1N=CC=CC1C(F)(F)F,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{545},{63643}
283912,NCCCn1cccn1,JSXVMXHCFBPCLV-UHFFFAOYSA-N,1.0,12.5,26022,Enamine,Legacy,EN300-33360,34.4,EUR,10,0.9,NCCCN1C=CC=N1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{545},{63643}
284760,O=C(O)CCC1CC1,PPZZCMKWRAVJDS-UHFFFAOYSA-N,1.0,11.4,26062,Enamine,HTS,EN300-78456,37.0,EUR,10,0.9,O=C(O)CCC1CC1,2025-10-07,1,1,1,{'Amidation'},{960},{10831}
284761,CC(=O)NCCC1CCCNC1,FCRLIUDMPRCZIU-UHFFFAOYSA-N,1.0,17.0,25721,Enamine,HTS,EN300-213929,43.4,EUR,10,0.9,CC(=O)NCCC1CCCNC1,2025-10-07,1,1,1,{'Amidation'},{960},{10831}
283834,NS(=O)(=O)C1CNC1,HWZXQNQIPMKXJY-UHFFFAOYSA-N,1.0,17.3,25690,Enamine,HTS,EN300-252334,43.7,EUR,10,0.9,Cl.NS(=O)(=O)C1CNC1,2025-10-07,1,1,1,{'Amidation'},{505},{43009}
283835,CC(S)C(=O)O,PMNLUUOXGOOLSP-UHFFFAOYSA-N,2.0,10.6,26092,Enamine,HTS,EN300-20156,36.0,EUR,10,0.9,CC(S)C(=O)O,2025-10-07,1,2,2,{'Amidation'},"{505, 1233}","{43009, 5997}"
285542,SCC1CCNCC1,XXBKZJAODFDWKG-UHFFFAOYSA-N,1.0,16.8,25726,Enamine,HTS,EN300-19347957,43.1,EUR,10,0.9,Cl.SCC1CCNCC1,2025-10-07,1,1,1,{'Nucleophilic_substitution_with_thiol'},{1365},{1132}
282946,Cn1nc(C(=O)O)c2cc(F)ccc21,MZEJUCPSOXTCSZ-UHFFFAOYSA-N,1.0,19.4,25563,Enamine,HTS,EN300-1725142,47.4,EUR,10,0.9,CN1N=C(C(=O)O)C=2C=C(F)C=CC21,2025-10-07,1,1,1,{'Amidation'},{134},{205775}
282952,NCCn1cncn1,IDWZESHNJMMWTR-UHFFFAOYSA-N,1.0,14.9,25856,Enamine,HTS,EN300-69553,41.0,EUR,10,0.9,Cl.NCCN1C=NC=N1,2025-10-07,1,1,1,{'Amidation'},{134},{205775}
285196,Brc1ncco1,YCHPNSOKVRTPES-UHFFFAOYSA-N,1.0,14.8,25864,Enamine,HTS,EN300-69575,40.9,EUR,10,0.9,BrC1=NC=CO1,2025-10-07,1,1,1,{'N-nucleophilic_aromatic_substitution'},{1451},{35886}
285741,CC(C)CCOCCN,VPCOEWNBDAOSCY-UHFFFAOYSA-N,1.0,13.1,25980,Enamine,HTS,EN300-51837,39.0,EUR,10,0.9,CC(C)CCOCCN,2025-10-07,1,1,1,{'N-nucleophilic_aromatic_substitution'},{1451},{35886}
284871,O=Cc1c[nH]nc1-c1ccc2c(c1)OCO2,KNGSJLHOXNAMTI-UHFFFAOYSA-N,1.0,21.6,25432,Enamine,Functional - Covalent0,EN300-44085,104.5,EUR,10,0.9,O=CC1=CNN=C1C=2C=CC=3OCOC3C2,2025-10-07,1,1,1,{'Reductive_amination'},{1024},{875}
284872,NC1CCCCC1,PAFZNILMFXTMIY-UHFFFAOYSA-N,1.0,13.5,25961,Enamine,Advanced,EN300-29994,63.0,EUR,10,0.9,Cl.NC1CCCCC1,2025-10-07,1,1,1,{'Reductive_amination'},{1024},{875}
285425,CC(Cn1cccn1)C(=O)O,FWIFKSTVTRTEQU-UHFFFAOYSA-N,1.0,15.4,25829,Enamine,Legacy,EN300-41534,37.4,EUR,10,0.9,CC(CN1C=CC=N1)C(=O)O,2025-10-07,1,1,1,{'Amidation'},{1532},{7845}
285900,NCC=CCl,ZOGFQDXLOXDFHI-UHFFFAOYSA-N,1.0,12.8,26004,Enamine,Legacy,EN300-761629,34.8,EUR,10,0.9,Cl.NCC=CCl,2025-10-07,1,1,1,{'Amidation'},{1532},{7845}
5710,CC(=O)NCC1CCNCC1,CFRYMBOECAAAQY-UHFFFAOYSA-N,1.0,15.6,25812,Enamine,Legacy,EN300-54124,37.6,EUR,10,0.9,CC(=O)NCC1CCNCC1,2025-10-07,1,1,1,{'Amidation'},{1575},{10571}
283068,CC(Sc1ccccn1)C(=O)O,FAAIBCMHMKYUAH-UHFFFAOYSA-N,3.0,18.3,25617,Enamine,Legacy,EN300-103800,40.4,EUR,10,0.9,CC(SC=1C=CC=CN1)C(=O)O,2025-10-07,1,3,3,{'Amidation'},"{985, 1501, 1575}","{10571, 13635, 13612}"
284852,CNCc1nnc2ccccn12,UQXCTICEXNDHAR-UHFFFAOYSA-N,2.0,23.5,25370,Enamine,HTS,EN300-261958,57.1,EUR,10,0.9,Cl.Cl.CNCC1=NN=C2C=CC=CN12,2025-10-07,1,2,2,{'Formation_of_urea_from_two_amines'},"{1012, 1655}","{16890, 10335}"
284939,NCC1CCCCN1,RHPBLLCTOLJFPH-UHFFFAOYSA-N,1.0,18.7,25603,Enamine,Advanced,EN300-343980,74.3,EUR,10,0.9,Cl.Cl.NC[C@H]1CCCCN1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{1655},{10335}
284845,O=C(O)c1ccccn1,SIOXPEMLGUPBBT-UHFFFAOYSA-N,2.0,12.3,26035,Enamine,Advanced,EN300-18459,60.5,EUR,10,0.9,O=C(O)C=1C=CC=CN1,2025-10-07,1,2,2,{'Amidation'},"{1288, 1252}","{15069, 8031}"
285330,CCCNO,OMXHKVKIKSASRV-UHFFFAOYSA-N,1.0,11.2,26072,Enamine,HTS,EN300-19701426,36.7,EUR,10,0.9,Cl.CCCNO,2025-10-07,1,1,1,{'Amidation'},{1252},{15069}
283930,CCC(C)NC(=O)CN1CCNCC1,LBYYAPDSZMMRDD-UHFFFAOYSA-N,1.0,19.9,25523,Enamine,Legacy,EN300-30953,43.7,EUR,10,0.9,CCC(C)NC(=O)CN1CCNCC1,2025-10-07,1,1,1,{'Amidation'},{868},{6170}
284544,O=C(O)C1CCNCC1,SRJOCJYGOFTFLH-UHFFFAOYSA-N,1.0,12.9,25987,Enamine,Functional - BRC,EN300-19594,19.0,EUR,10,0.9,O=C(O)C1CCNCC1,2025-10-07,1,1,1,{'Amidation'},{868},{6170}
285617,Brc1cccc2c1NCC2,SCMZOGDYYXXXCP-UHFFFAOYSA-N,1.0,23.5,25367,Enamine,Legacy,EN300-345259,51.3,EUR,10,0.9,Cl.BrC=1C=CC=C2CCNC12,2025-10-07,1,1,1,{'Sp2-sp2_Suzuki_coupling'},{1583},{31957}
285974,COCC=CB1OC(C)(C)C(C)(C)O1,FBAOFKFCKHJXRU-UHFFFAOYSA-N,1.0,19.8,25538,Enamine,Functional - Covalent0,EN300-1440080,101.3,EUR,10,0.9,COC/C=C/B1OC(C)(C)C(C)(C)O1,2025-10-07,1,1,1,{'Sp2-sp2_Suzuki_coupling'},{1583},{31957}
285842,COCC1CCCN1,CHPRFKYDQRKRRK-UHFFFAOYSA-N,1.0,11.5,26059,Enamine,HTS,EN300-314248,37.0,EUR,10,0.9,COC[C@H]1CCCN1,2025-10-07,1,1,1,{'Amidation'},{1501},{13635}
285999,ClCCc1ccccn1,FVPGJXXACUQQGV-UHFFFAOYSA-N,1.0,17.8,25649,Enamine,HTS,EN300-7646452,44.3,EUR,10,0.9,Cl.ClCCC=1C=CC=CN1,2025-10-07,1,1,1,{'Amine_alkylation'},{1601},{11209}
286000,CNOC,KRKPYFLIYNGWTE-UHFFFAOYSA-N,1.0,9.8,26104,Enamine,HTS,EN300-21227,35.0,EUR,10,0.9,Cl.CNOC,2025-10-07,1,1,1,{'Amine_alkylation'},{1601},{11209}
283960,CCC(N)c1cccnc1,VQGKOCARCUCUMC-UHFFFAOYSA-N,1.0,13.6,25951,Enamine,HTS,EN300-1240576,39.5,EUR,10,0.9,CCC(N)C=1C=CC=NC1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{774},{48641}
284359,COCCc1ccnc(N)c1,LPBXWILQXHWUDR-UHFFFAOYSA-N,1.0,15.2,25836,Enamine,HTS,EN300-209217,41.3,EUR,10,0.9,COCCC=1C=CN=C(N)C1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{774},{48641}
284583,Ic1cocn1,AXRSHCHZHQOGSY-UHFFFAOYSA-N,1.0,19.5,25555,Enamine,Functional,EN300-392893,186.4,EUR,10,0.9,IC1=COC=N1,2025-10-07,1,1,1,{'Sp3-sp2_Suzuki_coupling'},{882},{6528}
284584,CC1(C)OB(C2CCNC2)OC1(C)C,JYEJFUIULVBNAN-UHFFFAOYSA-N,1.0,23.4,25375,Enamine,Functional - Covalent0,EN300-183835,107.6,EUR,10,0.9,Cl.CC1(C)OB(OC1(C)C)C2CCNC2,2025-10-07,1,1,1,{'Sp3-sp2_Suzuki_coupling'},{882},{6528}
284063,CC(CN)N1CCCCC1,UNIIVAXJUCKZHT-UHFFFAOYSA-N,1.0,14.2,25910,Enamine,HTS,EN300-51027,40.2,EUR,10,0.9,CC(CN)N1CCCCC1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{692},{46399}
284207,NCc1ccc2cn[nH]c2c1,BHJMUMBVCKECNT-UHFFFAOYSA-N,1.0,22.0,25420,Enamine,HTS,EN300-19077931,53.6,EUR,10,0.9,Cl.Cl.NCC=1C=CC=2C=NNC2C1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{692},{46399}
285782,COC(=O)c1nc(C2CNC2)oc1C,NJHZJYHIQUVRPX-UHFFFAOYSA-N,1.0,23.3,25380,Enamine,Advanced,EN300-37113992,84.1,EUR,10,0.9,Cl.COC(=O)C=1N=C(OC1C)C2CNC2,2025-10-07,1,1,1,{'Ester_amidation'},{1475},{7417}
285783,CN(C)CCCC(C)(C)N,AUEGKMPMUOXIIP-UHFFFAOYSA-N,1.0,14.4,25891,Enamine,Advanced,EN300-243886,65.0,EUR,10,0.9,CN(C)CCCC(C)(C)N,2025-10-07,1,1,1,{'Ester_amidation'},{1475},{7417}
283237,CC(CC(=O)O)C(F)(F)F,FFZMMBKGTNDVRX-UHFFFAOYSA-N,1.0,15.6,25816,Enamine,HTS,EN300-208218,41.8,EUR,10,0.9,CC(CC(=O)O)C(F)(F)F,2025-10-07,1,1,1,{'Amidation'},{1656},{7181}
286110,Nc1ccn(C2CCCCC2)n1,BRWKEHLYZRNYNX-UHFFFAOYSA-N,1.0,16.5,25752,Enamine,HTS,EN300-105825,42.9,EUR,10,0.9,NC=1C=CN(N1)C2CCCCC2,2025-10-07,1,1,1,{'Amidation'},{1656},{7181}
284054,CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N,2.0,7.4,26124,Enamine,Advanced,EN300-19540,49.7,EUR,10,0.9,CCC(=O)O,2025-10-07,1,2,2,{'Amidation'},"{1585, 886}","{1322, 4708}"
284590,C=C1CCNC1,XGJYZAAIQYBIKF-UHFFFAOYSA-N,1.0,12.0,26043,Enamine,Legacy,EN300-1222446,33.9,EUR,10,0.9,Cl.C=C1CCNC1,2025-10-07,1,1,1,{'Amidation'},{886},{4708}
284676,c1ccc2sc(C3COCCN3)nc2c1,HTRYLKRMWMMOGW-UHFFFAOYSA-N,1.0,25.7,25323,Enamine,Advanced,EN300-201424,89.3,EUR,10,0.9,Cl.C=1C=CC=2SC(=NC2C1)C3COCCN3,2025-10-07,1,1,1,{'Amidation'},{924},{137590}
284677,O=C(O)Cc1nsc2ccccc12,HWLOCGLMEHUBAQ-UHFFFAOYSA-N,1.0,19.3,25570,Enamine,HTS,EN300-257782,47.2,EUR,10,0.9,O=C(O)CC1=NSC=2C=CC=CC12,2025-10-07,1,1,1,{'Amidation'},{924},{137590}
284302,NOC1CCCC1,HWWCBAWGNJYHPP-UHFFFAOYSA-N,1.0,10.1,26098,Enamine,HTS,EN300-92053,35.4,EUR,10,0.9,NOC1CCCC1,2025-10-07,1,1,1,{'Amidation'},{1274},{1366}
285370,CC(C(=O)O)C1CCN(C(=O)OC(C)(C)C)C1,FRYFRZPDMHRDDH-UHFFFAOYSA-N,1.0,24.3,25351,Enamine,Legacy,EN300-783153,53.2,EUR,10,0.9,CC(C(=O)O)C1CCN(C1)C(=O)OC(C)(C)C,2025-10-07,1,1,1,{'Amidation'},{1274},{1366}
284688,Nc1ccc2nnc(C3CCC3)n2c1,DSEYGKPXBQCVRR-UHFFFAOYSA-N,1.0,26.1,25318,Enamine,HTS,EN300-46880549,63.3,EUR,10,0.9,Cl.Cl.NC=1C=CC2=NN=C(C3CCC3)N2C1,2025-10-07,1,1,1,{'Amidation'},{931},{10379}
284689,CC(C(=O)O)n1cccc1,MTHRJNLVFAQKOG-UHFFFAOYSA-N,1.0,13.9,25928,Enamine,HTS,EN300-114853,39.8,EUR,10,0.9,CC(C(=O)O)N1C=CC=C1,2025-10-07,1,1,1,{'Amidation'},{931},{10379}
283875,COCC(C)N,NXMXETCTWNXSFG-UHFFFAOYSA-N,1.0,8.9,26114,Enamine,Legacy,EN300-129418,30.6,EUR,10,0.9,COC[C@@H](C)N,2025-10-07,1,1,1,{'Amidation'},{1203},{26601}
285234,Cc1onc(-c2ccncc2)c1C(=O)O,WHOBCXXYJKABST-UHFFFAOYSA-N,1.0,20.4,25495,Enamine,HTS,EN300-110884,49.8,EUR,10,0.9,CC=1ON=C(C1C(=O)O)C=2C=CN=CC2,2025-10-07,1,1,1,{'Amidation'},{1203},{26601}
285227,NCC1CCNC(=O)C1,BSSUPYKXVPAKLX-UHFFFAOYSA-N,1.0,20.1,25503,Enamine,HTS,EN300-6743034,49.0,EUR,10,0.9,Cl.Cl.NCC1CCNC(=O)C1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{1198},{44440}
285228,Cn1ccc2ccc(CN)cc21,MVVXKNQNGUHIDO-UHFFFAOYSA-N,1.0,16.0,25788,Enamine,HTS,EN300-1251547,42.3,EUR,10,0.9,CN1C=CC=2C=CC(=CC21)CN,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{1198},{44440}
284363,Nc1nnc(-c2ccccn2)s1,XRSWPYZJJLNMNK-UHFFFAOYSA-N,1.0,17.8,25646,Enamine,Legacy,EN300-44158,39.9,EUR,10,0.9,NC1=NN=C(S1)C=2C=CC=CN2,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{1607},{12403}
286008,CC(CN)N1CCc2sccc2C1,MQKOIUAPLLHABT-UHFFFAOYSA-N,1.0,19.6,25549,Enamine,HTS,EN300-57802,47.9,EUR,10,0.9,CC(CN)N1CCC=2SC=CC2C1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{1607},{12403}
283841,O=C(O)c1cnco1,QCGMEWVZBGQOFN-UHFFFAOYSA-N,1.0,11.3,26066,Enamine,Legacy,EN300-25446,33.1,EUR,10,0.9,O=C(O)C1=CN=CO1,2025-10-07,1,1,1,{'Amidation'},{1238},{1603}
285300,CCCCNCC,QHCCDDQKNUYGNC-UHFFFAOYSA-N,1.0,10.1,26099,Enamine,HTS,EN300-18956,35.4,EUR,10,0.9,CCCCNCC,2025-10-07,1,1,1,{'Amidation'},{1238},{1603}
284519,O=C(O)C1Cc2ccccc2N1,QNRXNRGSOJZINA-UHFFFAOYSA-N,1.0,16.3,25763,Enamine,Functional - BRC,EN300-59226,121.3,EUR,10,0.9,O=C(O)[C@@H]1CC=2C=CC=CC2N1,2025-10-07,1,1,1,{'Amidation'},{856},{6060}
284520,Nc1ncc(C2CCCCN2)cn1,PIDUCVSPHZGQTQ-UHFFFAOYSA-N,1.0,17.8,25655,Enamine,Functional,EN300-7542132,232.0,EUR,10,0.9,NC=1N=CC(=CN1)C2CCCCN2,2025-10-07,1,1,1,{'Amidation'},{856},{6060}
285537,O=C(O)c1csc2nnsc12,FDZNFTUGBZLIHN-UHFFFAOYSA-N,1.0,18.6,25605,Enamine,Legacy,EN300-2980478,41.0,EUR,10,0.9,O=C(O)C1=CSC=2N=NSC12,2025-10-07,1,1,1,{'Amidation'},{1363},{8952}
284409,CC(N)c1cnccn1,IIGXIHLJMZQHJY-UHFFFAOYSA-N,1.0,19.6,25548,Enamine,HTS,EN300-717613,47.9,EUR,10,0.9,Cl.Cl.CC(N)C=1C=NC=CN1,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{957},{22202}
284752,C1CC2CNCC12,NEOIOGUWEUTYIH-UHFFFAOYSA-N,1.0,13.4,25967,Enamine,HTS,EN300-726562,39.2,EUR,10,0.9,Cl.C1C[C@@H]2CNC[C@H]12,2025-10-07,1,1,1,{'Formation_of_urea_from_two_amines'},{957},{22202}
283776,O=C(O)c1ccnc(-n2ccnc2)c1,XVLXZHOMEIHQBJ-UHFFFAOYSA-N,1.0,22.6,25396,Enamine,HTS,EN300-49999,55.0,EUR,10,0.9,Cl.O=C(O)C=1C=CN=C(C1)N2C=CN=C2,2025-10-07,1,1,1,{'Amidation'},{482},{16361}
283777,NCCc1cc[nH]n1,JXDFEQONERDKSS-UHFFFAOYSA-N,1.0,18.4,25616,Enamine,Functional - BRC,EN300-378949,78.6,EUR,10,0.9,Cl.Cl.NCCC=1C=CNN1,2025-10-07,1,1,1,{'Amidation'},{482},{16361}
284921,CC(C)(C#N)CN,VFJGAQNGDVAFIC-UHFFFAOYSA-N,1.0,13.5,25959,Enamine,HTS,EN300-212829,39.3,EUR,10,0.9,Cl.CC(C)(C#N)CN,2025-10-07,1,1,1,{'Amidation'},{1288},{8031}
284495,O=C(O)COC1CNC1,BMJZBVHEFOIQFN-UHFFFAOYSA-N,1.0,24.5,25343,Enamine,Legacy,EN300-265953,53.6,EUR,10,0.9,O=C(O)C(F)(F)F.O=C(O)COC1CNC1,2025-10-07,1,1,1,{'Amidation'},{844},{1120}
284496,NCCN1CCCc2ccccc21,ALWARSIRJIEZMK-UHFFFAOYSA-N,1.0,24.9,25333,Enamine,HTS,EN300-43429,60.5,EUR,10,0.9,Cl.Cl.NCCN1CCCC=2C=CC=CC21,2025-10-07,1,1,1,{'Amidation'},{844},{1120}
284243,c1ccc2c(c1)CCCN2,LBUJPTNKIBCYBY-UHFFFAOYSA-N,1.0,13.3,25973,Enamine,Functional - BRC,EN300-19046,19.0,EUR,10,0.9,C=1C=CC=2NCCCC2C1,2025-10-07,1,1,1,{'Amidation'},{716},{99297}
284244,O=C(O)c1cnc(C2CCNCC2)o1,PEFQLZDVMWVVFG-UHFFFAOYSA-N,1.0,23.3,25381,Enamine,Advanced,EN300-717401,84.1,EUR,10,0.9,Cl.O=C(O)C1=CN=C(O1)C2CCNCC2,2025-10-07,1,1,1,{'Amidation'},{716},{99297}
283836,Brc1ccc2c(c1)NCC2,MTSYZAHZABCWMS-UHFFFAOYSA-N,2.0,23.5,25368,Enamine,Legacy,EN300-75601,51.3,EUR,10,0.9,Cl.BrC=1C=CC=2CCNC2C1,2025-10-07,2,2,2,"{'Formation_of_urea_from_two_amines', 'Sulfonamide_Schotten-Baumann_with_amine_(intermolecular)'}","{506, 788}","{45769, 72721}"
