target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C143834,1,,,,Cc1nc2c(s1)CC(C(=O)O)CC2,c1cc(C2CNCC23CCC3)n[nH]1,Cc1nc2c(s1)CC(C(=O)N1CC(c3cc[nH]n3)C3(CCC3)C1)CC2,Amidation,,
C143845,1,,,,O=C(O)C1CCOC1c1cncs1,CCOC(=O)c1cn[nH]c1C1CCNC1,CCOC(=O)c1cn[nH]c1C1CCN(C(=O)C2CCOC2c2cncs2)C1,Amidation,,
C143879,1,,,,O=C(O)C1C2CCC1(c1cncs1)C2,CC(C)(C)OC(=O)N1CCC(c2[nH]ncc2CN)C1,CC(C)(C)OC(=O)N1CCC(c2[nH]ncc2CNC(=O)C2C3CCC2(c2cncs2)C3)C1,Amidation,,
C143906,1,,,,O=C(CO)NC1CCCCC1,CN1CCNCCC12CC2,CN1CCN(CC(=O)NC2CCCCC2)CCC12CC2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143910,1,,,,O=C(CO)Nc1ccc(F)cc1F,CN1CCNCCC12CC2,CN1CCN(CC(=O)Nc2ccc(F)cc2F)CCC12CC2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143912,1,,,,Cc1ccc(NC(=O)CO)c(Cl)c1,CN1CCNCCC12CC2,Cc1ccc(NC(=O)CN2CCN(C)C3(CC2)CC3)c(Cl)c1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143913,1,,,,Cc1cc(C)c(NC(=O)CO)c(C)c1,CN1CCNCCC12CC2,Cc1cc(C)c(NC(=O)CN2CCN(C)C3(CC2)CC3)c(C)c1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143914,1,,,,CC(O)C(=O)Nc1ccc(Cl)cc1Cl,CN1CCNCCC12CC2,CC(C(=O)Nc1ccc(Cl)cc1Cl)N1CCN(C)C2(CC1)CC2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143915,1,,,,CCOc1ccc(NC(=O)CO)cc1,CN1CCNCCC12CC2,CCOc1ccc(NC(=O)CN2CCN(C)C3(CC2)CC3)cc1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143917,1,,,,CC(O)C(=O)Nc1ccc2c(c1)OCO2,CN1CCNCCC12CC2,CC(C(=O)Nc1ccc2c(c1)OCO2)N1CCN(C)C2(CC1)CC2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C143919,1,,,,O=C(CO)Nc1ccc2c(c1)OC(F)(F)O2,CN1CCNCCC12CC2,CN1CCN(CC(=O)Nc2ccc3c(c2)OC(F)(F)O3)CCC12CC2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C144062,1,,,,CCC(C)N,Cc1cncc(Br)n1,CCC(C)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144127,1,,,,C#CC(C)N,N#Cc1cncc(Br)n1,C#CC(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C193,1,,,,Nc1ccc2c(c1)CNC2,N#Cc1c[nH]c2c(C(=O)O)cccc12,N#Cc1c[nH]c2c(C(=O)Nc3ccc4c(c3)CNC4)cccc12,Amidation,,
C144146,1,,,,CC(N)CCS,Cc1nccnc1Br,Cc1nccnc1NC(C)CCS,N-nucleophilic_aromatic_substitution,,
C144164,1,,,,CCC(N)CS,Cc1cncc(Br)n1,CCC(CS)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144165,1,,,,C[n+]1ccnc(Br)c1,CCC(N)CS,CCC(CS)Nc1c[n+](C)ccn1,N-nucleophilic_aromatic_substitution,,
C144170,1,,,,CCC(N)CS,Cc1nccnc1Br,CCC(CS)Nc1nccnc1C,N-nucleophilic_aromatic_substitution,,
C144179,1,,,,CC(C)NN,BrCc1cnc(Br)cn1,CC(C)N(N)c1cnc(CBr)cn1,N-nucleophilic_aromatic_substitution,,
C144181,1,,,,CC=CC(C)N,Cc1cncc(Br)n1,CC=CC(C)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144182,1,,,,C[n+]1ccnc(Br)c1,CC=CC(C)N,CC=CC(C)Nc1c[n+](C)ccn1,N-nucleophilic_aromatic_substitution,,
C144187,1,,,,CC=CC(C)N,Cc1nccnc1Br,CC=CC(C)Nc1nccnc1C,N-nucleophilic_aromatic_substitution,,
C144190,1,,,,CC(C)(C)N,N#Cc1cncc(Br)n1,CC(C)(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144201,1,,,,CC(C)(C)N,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)(C)C,N-nucleophilic_aromatic_substitution,,
C144227,1,,,,CCC(C)N,N#Cc1cncc(Br)n1,CCC(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144247,1,,,,CC(N)CS,C#Cc1cncc(Br)n1,C#Cc1cncc(NC(C)CS)n1,N-nucleophilic_aromatic_substitution,,
C144250,1,,,,CC(N)CS,N#Cc1cncc(Br)n1,CC(CS)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144261,1,,,,C#CC(C)(C)N,Cc1cncc(Br)n1,C#CC(C)(C)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144272,1,,,,C=CC(C)N,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)C=C,N-nucleophilic_aromatic_substitution,,
C144276,1,,,,C=CC(C)N,N#Cc1cncc(Br)n1,C=CC(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144313,1,,,,CC1(N)CC1,N#Cc1cncc(Br)n1,CC1(Nc2cncc(C#N)n2)CC1,N-nucleophilic_aromatic_substitution,,
C144338,1,,,,CC(N)CI,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)CI,N-nucleophilic_aromatic_substitution,,
C144342,1,,,,CC(N)CI,N#Cc1cncc(Br)n1,CC(CI)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144372,1,,,,C[n+]1ccnc(Br)c1,CC(C)(N)CF,C[n+]1ccnc(NC(C)(C)CF)c1,N-nucleophilic_aromatic_substitution,,
C144424,1,,,,NC(CF)CF,Cc1nccnc1Br,Cc1nccnc1NC(CF)CF,N-nucleophilic_aromatic_substitution,,
C144434,1,,,,C#CCC(C)N,Cc1cncc(Br)n1,C#CCC(C)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144456,1,,,,C#CC(N)CC,Cc1cncc(Br)n1,C#CC(CC)Nc1cncc(C)n1,N-nucleophilic_aromatic_substitution,,
C144457,1,,,,C[n+]1ccnc(Br)c1,C#CC(N)CC,C#CC(CC)Nc1c[n+](C)ccn1,N-nucleophilic_aromatic_substitution,,
C144464,1,,,,C#CC(N)CC,Cc1nccnc1Br,C#CC(CC)Nc1nccnc1C,N-nucleophilic_aromatic_substitution,,
C144469,1,,,,CC(N)C#N,N#Cc1cncc(Br)n1,CC(C#N)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144481,1,,,,NC1CC1,Brc1cncc(C2CC2)n1,c1ncc(C2CC2)nc1NC1CC1,N-nucleophilic_aromatic_substitution,,
C144482,1,,,,NC1CC1,Brc1nccn2nccc12,c1cn2nccc2c(NC2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144490,1,,,,CCC(N)C#N,Cc1nccnc1Br,CCC(C#N)Nc1nccnc1C,N-nucleophilic_aromatic_substitution,,
C144540,1,,,,CSCC(C)N,Cc1nccnc1Br,CSCC(C)Nc1nccnc1C,N-nucleophilic_aromatic_substitution,,
C144585,1,,,,CCC(C)(C)N,Cc1ncc(Br)nc1C,CCC(C)(C)Nc1cnc(C)c(C)n1,N-nucleophilic_aromatic_substitution,,
C144588,1,,,,CCC(C)(C)N,N#Cc1cncc(Br)n1,CCC(C)(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144598,1,,,,C#CC1(N)CC1,C#Cc1cncc(Br)n1,C#Cc1cncc(NC2(C#C)CC2)n1,N-nucleophilic_aromatic_substitution,,
C144599,1,,,,NC1CC1F,Brc1cncc2ncnn12,FC1CC1Nc1cncc2ncnn12,N-nucleophilic_aromatic_substitution,,
C144600,1,,,,NC1CC1F,Brc1cn2ccnc2cn1,FC1CC1Nc1cn2ccnc2cn1,N-nucleophilic_aromatic_substitution,,
C144601,1,,,,C#CC1(N)CC1,N#Cc1cncc(Br)n1,C#CC1(Nc2cncc(C#N)n2)CC1,N-nucleophilic_aromatic_substitution,,
C144606,1,,,,NC1CC1F,Brc1cnc2[nH]ccc2n1,FC1CC1Nc1cnc2[nH]ccc2n1,N-nucleophilic_aromatic_substitution,,
C144615,1,,,,C#CC1(N)CC1,Cc1ncc(Br)nc1C,C#CC1(Nc2cnc(C)c(C)n2)CC1,N-nucleophilic_aromatic_substitution,,
C144627,1,,,,NNC1CC1,Brc1cnc2[nH]ccc2n1,NN(c1cnc2[nH]ccc2n1)C1CC1,N-nucleophilic_aromatic_substitution,,
C144630,1,,,,NNC1CC1,Brc1nccn2nccc12,NN(c1nccn2nccc12)C1CC1,N-nucleophilic_aromatic_substitution,,
C144643,1,,,,CCC(C)(C)N,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)(C)CC,N-nucleophilic_aromatic_substitution,,
C144654,1,,,,CC(N)CCCl,N#Cc1cncc(Br)n1,CC(CCCl)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144657,1,,,,CC(N)CCCl,C#Cc1cncc(Br)n1,C#Cc1cncc(NC(C)CCCl)n1,N-nucleophilic_aromatic_substitution,,
C144661,1,,,,CC(N)CCCl,N#Cc1nccnc1Br,CC(CCCl)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C144672,1,,,,NC1CC1F,Brc1nccn2nccc12,FC1CC1Nc1nccn2nccc12,N-nucleophilic_aromatic_substitution,,
C144673,1,,,,NC1CC1F,Brc1cncc(C2CC2)n1,FC1CC1Nc1cncc(C2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144675,1,,,,NC1CC1F,Brc1cncc2cccn12,FC1CC1Nc1cncc2cccn12,N-nucleophilic_aromatic_substitution,,
C144684,1,,,,NC1CSC1,Brc1cncc(C2CC2)n1,c1ncc(C2CC2)nc1NC1CSC1,N-nucleophilic_aromatic_substitution,,
C144688,1,,,,CC(N)CS,Cc1nc(C)c(Br)nc1C,Cc1nc(C)c(NC(C)CS)nc1C,N-nucleophilic_aromatic_substitution,,
C144697,1,,,,CC(N)CS,Brc1cnc2[nH]ccc2n1,CC(CS)Nc1cnc2[nH]ccc2n1,N-nucleophilic_aromatic_substitution,,
C144701,1,,,,CC(N)CS,Cc1[nH]c(=O)c(C)nc1Br,Cc1[nH]c(=O)c(C)nc1NC(C)CS,N-nucleophilic_aromatic_substitution,,
C144702,1,,,,CC(N)CS,Brc1nccn2nccc12,CC(CS)Nc1nccn2nccc12,N-nucleophilic_aromatic_substitution,,
C144706,1,,,,C=CC(C)(C)N,BrCc1cnc(Br)cn1,C=CC(C)(C)Nc1cnc(CBr)cn1,N-nucleophilic_aromatic_substitution,,
C144707,1,,,,C=CC(C)(C)N,O=Cc1nccnc1Br,C=CC(C)(C)Nc1nccnc1C=O,N-nucleophilic_aromatic_substitution,,
C144708,1,,,,C=CC(C)(C)N,N#Cc1cncc(Br)n1,C=CC(C)(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144712,1,,,,C=CC(C)(C)N,COc1nccnc1Br,C=CC(C)(C)Nc1nccnc1OC,N-nucleophilic_aromatic_substitution,,
C144715,1,,,,C=CC(C)(C)N,N#Cc1nccnc1Br,C=CC(C)(C)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C144724,1,,,,NC1CSC1,Brc1cnc2[nH]ccc2n1,c1cc2nc(NC3CSC3)cnc2[nH]1,N-nucleophilic_aromatic_substitution,,
C144725,1,,,,NC1CSC1,Brc1cncc2ncnn12,c1nc2cncc(NC3CSC3)n2n1,N-nucleophilic_aromatic_substitution,,
C15239,1,,,,NC1CCCNC1,COc1nc2ccccc2cc1C=O,COc1nc2ccccc2cc1CNC1CCCNC1,Reductive_amination,,
C144728,1,,,,CC(N)CS,Brc1cncc(C2CC2)n1,CC(CS)Nc1cncc(C2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144733,1,,,,C#CC(C)(C)N,N#Cc1nccnc1Br,C#CC(C)(C)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C144735,1,,,,C#CC(C)(C)N,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)(C)C#C,N-nucleophilic_aromatic_substitution,,
C144737,1,,,,C#CC(C)(C)N,Cc1ncc(Br)nc1C,C#CC(C)(C)Nc1cnc(C)c(C)n1,N-nucleophilic_aromatic_substitution,,
C144739,1,,,,C#CC(C)(C)N,O=Cc1nccnc1Br,C#CC(C)(C)Nc1nccnc1C=O,N-nucleophilic_aromatic_substitution,,
C144740,1,,,,C#CC(C)(C)N,N#Cc1cncc(Br)n1,C#CC(C)(C)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144741,1,,,,NC1CCC1,Brc1cncc2nncn12,c1ncc2nncn2c1NC1CCC1,N-nucleophilic_aromatic_substitution,,
C12944,1,,,,NCc1ccc2c(c1)CNC2,Cc1nnnn1CC(=O)O,Cc1nnnn1CC(=O)NCc1ccc2c(c1)CNC2,Amidation,,
C144743,1,,,,NC1CCC1,Brc1nccn2nccc12,c1cn2nccc2c(NC2CCC2)n1,N-nucleophilic_aromatic_substitution,,
C50099,1,,,,O=C1CCC(C(=O)O)CN1,Nc1ccn(-c2ccncc2)n1,O=C1CCC(C(=O)Nc2ccn(-c3ccncc3)n2)CN1,Amidation,,
C144747,1,,,,NC1CCC1,Brc1cncc(C2CC2)n1,c1ncc(C2CC2)nc1NC1CCC1,N-nucleophilic_aromatic_substitution,,
C144748,1,,,,NC1CCC1,Brc1cncc2nnnn12,c1ncc2nnnn2c1NC1CCC1,N-nucleophilic_aromatic_substitution,,
C144751,1,,,,CC(N)CS,Brc1cncc2nnnn12,CC(CS)Nc1cncc2nnnn12,N-nucleophilic_aromatic_substitution,,
C144752,1,,,,CC(N)CS,Brc1cncc2cccn12,CC(CS)Nc1cncc2cccn12,N-nucleophilic_aromatic_substitution,,
C144753,1,,,,CC(N)CS,Brc1nccn2ccnc12,CC(CS)Nc1nccn2ccnc12,N-nucleophilic_aromatic_substitution,,
C144754,1,,,,NC1CCC1,Brc1cncc2ncnn12,c1nc2cncc(NC3CCC3)n2n1,N-nucleophilic_aromatic_substitution,,
C144759,1,,,,NC1CCC1,Brc1cnc2[nH]ccc2n1,c1cc2nc(NC3CCC3)cnc2[nH]1,N-nucleophilic_aromatic_substitution,,
C144760,1,,,,CC(C)(N)CF,Cc1ncc(Br)nc1C,Cc1ncc(NC(C)(C)CF)nc1C,N-nucleophilic_aromatic_substitution,,
C144763,1,,,,CC(C)(N)CF,N#Cc1cncc(Br)n1,CC(C)(CF)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C15670,1,,,,c1cnn(C2CCCNC2)c1,CCC(C)C(=O)NCC(=O)O,CCC(C)C(=O)NCC(=O)N1CCCC(n2cccn2)C1,Amidation,,
C144766,1,,,,CC(C)(N)CF,C#Cc1cncc(Br)n1,C#Cc1cncc(NC(C)(C)CF)n1,N-nucleophilic_aromatic_substitution,,
C144776,1,,,,CC(=O)C(C)N,N#Cc1nccnc1Br,CC(=O)C(C)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C9884,1,,,,NCCc1ccncc1,Cn1cncc1CC(=O)O,Cn1cncc1CC(=O)NCCc1ccncc1,Amidation,,
C144780,1,,,,CC(N)CBr,Brc1cncc2ncnn12,CC(CBr)Nc1cncc2ncnn12,N-nucleophilic_aromatic_substitution,,
C144781,1,,,,CC(N)CBr,Brc1cn2ccnc2cn1,CC(CBr)Nc1cn2ccnc2cn1,N-nucleophilic_aromatic_substitution,,
C144787,1,,,,CC(N)CBr,Brc1cn2cnnc2cn1,CC(CBr)Nc1cn2cnnc2cn1,N-nucleophilic_aromatic_substitution,,
C144788,1,,,,CC(N)CBr,Cc1nc(C)c(Br)nc1C,Cc1nc(C)c(NC(C)CBr)nc1C,N-nucleophilic_aromatic_substitution,,
C144790,1,,,,CC(N)CBr,Brc1cncc2nnnn12,CC(CBr)Nc1cncc2nnnn12,N-nucleophilic_aromatic_substitution,,
C144791,1,,,,CC(N)CBr,Brc1cncc2nccn12,CC(CBr)Nc1cncc2nccn12,N-nucleophilic_aromatic_substitution,,
C144793,1,,,,CC(N)CBr,Brc1cncc2nncn12,CC(CBr)Nc1cncc2nncn12,N-nucleophilic_aromatic_substitution,,
C144794,1,,,,CC(N)CBr,Cc1[nH]c(=O)c(C)nc1Br,Cc1[nH]c(=O)c(C)nc1NC(C)CBr,N-nucleophilic_aromatic_substitution,,
C144797,1,,,,CC(N)CBr,Brc1cncc(C2CC2)n1,CC(CBr)Nc1cncc(C2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144798,1,,,,CC(N)CBr,Brc1cncc2cccn12,CC(CBr)Nc1cncc2cccn12,N-nucleophilic_aromatic_substitution,,
C51060,1,,,,O=C(O)CCc1cncc2ccccc12,NCc1nc(CO)cs1,O=C(CCc1cncc2ccccc12)NCc1nc(CO)cs1,Amidation,,
C5576,1,,,,Nc1ccc2c(c1)CNC2,O=C(O)C1CCCN(c2cc(=O)[nH]cn2)C1,O=C(Nc1ccc2c(c1)CNC2)C1CCCN(c2cc(=O)[nH]cn2)C1,Amidation,,
C144806,1,,,,CC(=O)C(C)N,C#Cc1cncc(Br)n1,C#Cc1cncc(NC(C)C(C)=O)n1,N-nucleophilic_aromatic_substitution,,
C9576,1,,,,O=C(O)C1CCCN(C(=O)c2ccncc2)C1,CC(C)C(N)CO,CC(C)C(CO)NC(=O)C1CCCN(C(=O)c2ccncc2)C1,Amidation,,
C11345,1,,,,O=C(O)CCc1c[nH]c2ccccc12,CCNCc1ccncc1,CCN(Cc1ccncc1)C(=O)CCc1c[nH]c2ccccc12,Amidation,,
C144823,1,,,,CC(C)(N)CCl,C#Cc1cncc(Br)n1,C#Cc1cncc(NC(C)(C)CCl)n1,N-nucleophilic_aromatic_substitution,,
C16969,1,,,,O=C(O)c1ccnc2ccccc12,Cc1cc(N)c2ncccc2c1,Cc1cc(NC(=O)c2ccnc3ccccc23)c2ncccc2c1,Amidation,,
C144824,1,,,,CC(C)(N)CCl,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C)(C)CCl,N-nucleophilic_aromatic_substitution,,
C144828,1,,,,CC(C)(N)CCl,N#Cc1nccnc1Br,CC(C)(CCl)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C17089,1,,,,O=C(O)c1c(F)ccc2[nH]cnc12,NC(CO)c1ncc[nH]1,O=C(NC(CO)c1ncc[nH]1)c1c(F)ccc2[nH]cnc12,Amidation,,
C2037,1,,,,c1ccc2c(c1)CNC2,CC(C)(C)OC(=O)C1CCCNC1,O=C(C1CCCNC1)N1Cc2ccccc2C1,Ester_amidation,,
C144857,1,,,,C=CC(N)CO,C#Cc1nccnc1Br,C#Cc1nccnc1NC(C=C)CO,N-nucleophilic_aromatic_substitution,,
C144861,1,,,,C=CC(N)CO,N#Cc1nccnc1Br,C=CC(CO)Nc1nccnc1C#N,N-nucleophilic_aromatic_substitution,,
C144865,1,,,,CC(C)(N)CCl,Cc1ncc(Br)nc1C,Cc1ncc(NC(C)(C)CCl)nc1C,N-nucleophilic_aromatic_substitution,,
C144868,1,,,,CC(C)(N)CCl,N#Cc1cncc(Br)n1,CC(C)(CCl)Nc1cncc(C#N)n1,N-nucleophilic_aromatic_substitution,,
C144869,1,,,,NC1COC1,Brc1nccn2nccc12,c1cn2nccc2c(NC2COC2)n1,N-nucleophilic_aromatic_substitution,,
C144871,1,,,,CC(N)CI,Brc1cncc2nncn12,CC(CI)Nc1cncc2nncn12,N-nucleophilic_aromatic_substitution,,
C144872,1,,,,CC(N)CI,Cc1[nH]c(=O)c(C)nc1Br,Cc1[nH]c(=O)c(C)nc1NC(C)CI,N-nucleophilic_aromatic_substitution,,
C144875,1,,,,CC(N)CI,Brc1cncc(C2CC2)n1,CC(CI)Nc1cncc(C2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144877,1,,,,CC(N)CI,Brc1cncc2cccn12,CC(CI)Nc1cncc2cccn12,N-nucleophilic_aromatic_substitution,,
C144884,1,,,,NC1CC1O,Brc1cncc(C2CC2)n1,OC1CC1Nc1cncc(C2CC2)n1,N-nucleophilic_aromatic_substitution,,
C144974,1,,,,CN1Cc2cccc(N)c2C1,CC1COCC1CO,CC1COCC1CNc1cccc2c1CN(C)C2,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C144978,1,,,,CC1COCC1CO,CN1Cc2c(N)cccc2C1=O,CC1COCC1CNc1cccc2c1CN(C)C2=O,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
