target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C6060,1,,,,O=C(O)C1Cc2ccccc2N1,Nc1ncc(C2CCCCN2)cn1,O=C(Nc1ncc(C2CCCCN2)cn1)C1Cc2ccccc2N1,Amidation,,
C8470,1,,,,O=C1Cc2c(C(=O)O)ccnc2N1,COCCN1CCC(N)CC1,COCCN1CCC(NC(=O)c2ccnc3c2CC(=O)N3)CC1,Amidation,,
C525,1,,,,O=C(O)C(=O)NCCc1ccc2ncsc2c1,CC(N)C1CCC1,CC(NC(=O)C(=O)NCCc1ccc2ncsc2c1)C1CCC1,Amidation,,
C14093,1,,,,CC1(C)OB(C2CCCCC(=O)C2)OC1(C)C,Brc1ccncc1,O=C1CCCCC(c2ccncc2)C1,Sp3-sp2_Suzuki_coupling,,
C38436,1,,,,COCC1(C(=O)O)CCOCC1,CN(CCN)C(=O)c1cnc[nH]1,COCC1(C(=O)NCCN(C)C(=O)c2cnc[nH]2)CCOCC1,Amidation,,
C10284,1,,,,O=C(O)Cn1cccn1,CN(CCN)C(=O)c1cccnc1,CN(CCNC(=O)Cn1cccn1)C(=O)c1cccnc1,Amidation,,
C18032,1,,,,O=C(O)c1ccc2[nH]ncc2c1,NCc1cnc[nH]1,O=C(NCc1cnc[nH]1)c1ccc2[nH]ncc2c1,Amidation,,
C3775,1,,,,CCC(C)C(=O)N1CCC(C(C)N)CC1,O=C(O)Cc1ccn[nH]1,CCC(C)C(=O)N1CCC(C(C)NC(=O)Cc2ccn[nH]2)CC1,Amidation,,
C6013,1,,,,CC(S)C(=O)O,C1=CCNCC1,CC(S)C(=O)N1CC=CCC1,Amidation,,
C2609,1,,,,CC(C)(C)OC(=O)N1CC(C2CCCNC2)C1,,C1CNCC(C2CNC2)C1,N-Boc_deprotection,,
C6170,1,,,,CCC(C)NC(=O)CN1CCNCC1,O=C(O)C1CCNCC1,CCC(C)NC(=O)CN1CCN(C(=O)C2CCNCC2)CC1,Amidation,,
C14936,1,,,,CCC(=O)N1C2CCC1CC(N)C2,CC(C)C(C)CC(=O)O,CCC(=O)N1C2CCC1CC(NC(=O)CC(C)C(C)C)C2,Amidation,,
C43497,1,,,,O=C1CCC(c2ccc(Br)cc2)N1,CC1(C)OB(c2ccc3c(c2)CCCN3)OC1(C)C,O=C1CCC(c2ccc(-c3ccc4c(c3)CCCN4)cc2)N1,Sp2-sp2_Suzuki_coupling,,
C5648,1,,,,OCc1ccc2cn[nH]c2c1,O=C(O)C1CC2(CC2)C1,O=C(OCc1ccc2cn[nH]c2c1)C1CC2(CC2)C1,Steglich_esterification,,
C3501,1,,,,O=C(O)C1=CSCS1,Cc1nocc1C(=O)NC(CN)C(C)(C)C,Cc1nocc1C(=O)NC(CNC(=O)C1=CSCS1)C(C)(C)C,Amidation,,
C86322,1,,,,Ic1nc2ccccc2s1,CC(N)CNC(=O)CC1CCCC(=O)N1,CC(CNC(=O)CC1CCCC(=O)N1)Nc1nc2ccccc2s1,N-nucleophilic_aromatic_substitution,,
C1402,1,,,,NCC1CCCNC1,C#CC(=O)O,C#CC(=O)NCC1CCCNC1,Amidation,,
C7155,1,,,,CC(CC(=O)NC1CCNC1)C(F)(F)F,O=C(O)CC1CSC1,CC(CC(=O)NC1CCN(C(=O)CC2CSC2)C1)C(F)(F)F,Amidation,,
C17682,1,,,,O=C(O)CCc1c[nH]cn1,CCC(C)CC(=O)N1CCCNCC1,CCC(C)CC(=O)N1CCCN(C(=O)CCc2c[nH]cn2)CC1,Amidation,,
C27254,1,,,,O=C(O)CC1CCC(=O)N1,CC(CN)CNC(=O)c1nocc1Cl,CC(CNC(=O)CC1CCC(=O)N1)CNC(=O)c1nocc1Cl,Amidation,,
C137292,1,,,,NCc1ccc2c(c1)OCO2,O=C(O)c1ccc(N2CCOC2=O)cc1,O=C(NCc1ccc2c(c1)OCO2)c1ccc(N2CCOC2=O)cc1,Amidation,,
C7469,1,,,,CCOc1nc(C(=O)O)co1,CC(C)C(=O)NCC(N)C1CCC1,CCOc1nc(C(=O)NC(CNC(=O)C(C)C)C2CCC2)co1,Amidation,,
C6528,1,,,,Ic1cocn1,CC1(C)OB(C2CCNC2)OC1(C)C,c1nc(C2CCNC2)co1,Sp3-sp2_Suzuki_coupling,,
C16512,1,,,,O=C(O)Cc1cncnc1,CN(C(=O)c1cccnc1)C(CN)C1CC1,CN(C(=O)c1cccnc1)C(CNC(=O)Cc1cncnc1)C1CC1,Amidation,,
C31046,1,,,,CN1C(=O)NCC1C(=O)O,CC(N)CNC(=O)c1cncnc1,CC(CNC(=O)c1cncnc1)NC(=O)C1CNC(=O)N1C,Amidation,,
C16616,1,,,,Cc1cc(COCC(=O)O)on1,CC(CN)CNC(=O)c1ccncc1,Cc1cc(COCC(=O)NCC(C)CNC(=O)c2ccncc2)on1,Amidation,,
C4708,1,,,,CCC(=O)O,C=C1CCNC1,C=C1CCN(C(=O)CC)C1,Amidation,,
C8425,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CNCCC1CCCCN1,CNCCC1CCCCN1C(=O)c1ccc2c(c1)NS(=O)(=O)C2,Amidation,,
C16607,1,,,,O=C(O)c1cc(-c2ccncc2)on1,CNC1CCCSC1,CN(C(=O)c1cc(-c2ccncc2)on1)C1CCCSC1,Amidation,,
C137405,1,,,,O=C(O)c1cn2cccnc2n1,CC(C)=CCOC1CCOCC1N,CC(C)=CCOC1CCOCC1NC(=O)c1cn2cccnc2n1,Amidation,,
C6259,1,,,,CC(C)(C)OC(=O)N1CCCCCC1c1cccnc1,,c1cncc(C2CCCCCN2)c1,N-Boc_deprotection,,
C137594,1,,,,O=C(O)Cc1noc2ccccc12,CCOc1ccc2nc(N)sc2c1,CCOc1ccc2nc(NC(=O)Cc3noc4ccccc34)sc2c1,Amidation,,
C1791,1,,,,CC1(C)OB(C2CCNCC2)OC1(C)C,Brc1nc2c(o1)CCCC2,C1CCc2oc(C3CCNCC3)nc2C1,Sp3-sp2_Suzuki_coupling,,
C7166,1,,,,CC(CC(=O)O)C(F)(F)F,NC1CCN(C(=O)C2CCCC2)C1,CC(CC(=O)NC1CCN(C(=O)C2CCCC2)C1)C(F)(F)F,Amidation,,
C7163,1,,,,CC(CC(=O)O)C(F)(F)F,NC1CCN(CCCC2CCC2)C1,CC(CC(=O)NC1CCN(CCCC2CCC2)C1)C(F)(F)F,Amidation,,
C25407,1,,,,CNCc1ncon1,CCCS(=O)(=O)Nc1cccc(C(=O)O)c1,CCCS(=O)(=O)Nc1cccc(C(=O)N(C)Cc2ncon2)c1,Amidation,,
C3425,1,,,,CN(CC1(N)CC1)C(=O)c1cncs1,CC(=O)N(C)CCC(=O)O,CC(=O)N(C)CCC(=O)NC1(CN(C)C(=O)c2cncs2)CC1,Amidation,,
C6688,1,,,,NCC(=O)N1CCCCC1,CC(C)CC(N)C(C)(C)C,CC(C)CC(NC(=O)NCC(=O)N1CCCCC1)C(C)(C)C,Formation_of_urea_from_two_amines,,
C12392,1,,,,CC(CN)N1CCc2ccccc2C1,Cc1ccnc(N)c1,Cc1ccnc(NC(=O)NCC(C)N2CCc3ccccc3C2)c1,Formation_of_urea_from_two_amines,,
C7467,1,,,,CC(C)c1ocnc1C(=O)NCC(N)C1CCC1,CC(C)C(=O)O,CC(C)C(=O)NC(CNC(=O)c1ncoc1C(C)C)C1CCC1,Amidation,,
C6003,1,,,,CC(S)C(=O)O,C=C1CCNCC1,C=C1CCN(C(=O)C(C)S)CC1,Amidation,,
C12390,1,,,,Cc1ccnc(N)c1,CCCNC1CCc2ccccc2C1,CCCN(C(=O)Nc1cc(C)ccn1)C1CCc2ccccc2C1,Formation_of_urea_from_two_amines,,
C7492,1,,,,CO,CCCC(O)CNN1CCCCC1,CCCC(CNN1CCCCC1)OC,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C1335,1,,,,NO,CC(C(=O)O)C1CCC1,CC(C(=O)NO)C1CCC1,Amidation,,
C4120,1,,,,c1c[nH]c(C2CCCCN2)n1,O=C1CC(C(=O)O)CC(=O)N1,O=C1CC(C(=O)N2CCCCC2c2ncc[nH]2)CC(=O)N1,Amidation,,
C733,1,,,,Ic1ccccn1,C1CC2CC2CN1,c1ccc(N2CCC3CC3C2)nc1,N-nucleophilic_aromatic_substitution,,
C8861,1,,,,O=C(O)CC1CCCc2ccccc21,CC(N)C1CCN(C)CC1,CC(NC(=O)CC1CCCc2ccccc21)C1CCN(C)CC1,Amidation,,
C20719,1,,,,Nc1nnc(-c2ccccn2)s1,O=Cc1ccc2cccnc2c1,c1ccc(-c2nnc(NCc3ccc4cccnc4c3)s2)nc1,Reductive_amination,,
C92303,1,,,,CCNC(=O)C(C)N,CCN(CC)C(=O)c1ccc(C(=O)O)cc1,CCNC(=O)C(C)NC(=O)c1ccc(C(=O)N(CC)CC)cc1,Amidation,,
C2911,1,,,,CC(=O)NC(C)C1CCNCC1,NCC12CC(CO1)C2,CC(=O)NC(C)C1CCN(C(=O)NCC23CC(CO2)C3)CC1,Formation_of_urea_from_two_amines,,
C1786,1,,,,CC1(C)OB(C2CCNCC2)OC1(C)C,Ic1cncs1,c1ncc(C2CCNCC2)s1,Sp3-sp2_Suzuki_coupling,,
C8041,1,,,,O=C(O)C(F)(F)c1ccncc1,CC(N)CC(F)(F)F,CC(CC(F)(F)F)NC(=O)C(F)(F)c1ccncc1,Amidation,,
C12499,1,,,,c1cc(C2CCCNC2)ccn1,O=C(O)c1cccc2c1CCCN2,O=C(c1cccc2c1CCCN2)N1CCCC(c2ccncc2)C1,Amidation,,
C8808,1,,,,NC1CCN(C(=O)c2cn3cccnc3n2)CC1,CC(C)C(O)C(=O)O,CC(C)C(O)C(=O)NC1CCN(C(=O)c2cn3cccnc3n2)CC1,Amidation,,
C13230,1,,,,CC(=O)N(C)CCC(=O)O,CC(C(=O)N(C)CC1(N)CC1)C(F)F,CC(=O)N(C)CCC(=O)NC1(CN(C)C(=O)C(C)C(F)F)CC1,Amidation,,
C14131,1,,,,CC(CC(=O)O)C(F)(F)F,NC1CCN(C(=O)c2cocn2)C1,CC(CC(=O)NC1CCN(C(=O)c2cocn2)C1)C(F)(F)F,Amidation,,
C137590,1,,,,c1ccc2sc(C3COCCN3)nc2c1,O=C(O)Cc1nsc2ccccc12,O=C(Cc1nsc2ccccc12)N1CCOCC1c1nc2ccccc2s1,Amidation,,
C717,1,,,,Brc1ccccn1,C=C1CCCNC1,C=C1CCCN(c2ccccn2)C1,Buchwald-Hartwig_amination,,
C2655,1,,,,O=C(O)CC1=CCNCC1,CCOC(=O)N1CCC(C(C)N)CC1,CCOC(=O)N1CCC(C(C)NC(=O)CC2=CCNCC2)CC1,Amidation,,
C24158,1,,,,C=O,COC(CNc1cccc2nncn12)C(C)C,COC(CN(C)c1cccc2nncn12)C(C)C,Reductive_amination,,
C39011,1,,,,O=Cc1cnc[nH]1,Cc1cccc(=O)n1CCCCN,Cc1cccc(=O)n1CCCCNCc1cnc[nH]1,Reductive_amination,,
C5967,1,,,,CC(Sc1ccc(Cl)cc1)C(=O)O,C1CNCCNC1,CC(Sc1ccc(Cl)cc1)C(=O)N1CCCNCC1,Amidation,,
C6187,1,,,,O=C(CCO)N1CCNCC1,CC(C)(C)CCN1CCNCC1,CC(C)(C)CCN1CCN(CCC(=O)N2CCNCC2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C10379,1,,,,Nc1ccc2nnc(C3CCC3)n2c1,CC(C(=O)O)n1cccc1,CC(C(=O)Nc1ccc2nnc(C3CCC3)n2c1)n1cccc1,Amidation,,
C92873,1,,,,O=C1NCCN1CCO,CNS(=O)(=O)CC(=O)N1CCC(N)C1,CNS(=O)(=O)CC(=O)N1CCC(NCCN2CCNC2=O)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C4764,1,,,,CC(C)(C)OC(=O)N1CCC1c1cc[nH]n1,,c1cc(C2CCN2)n[nH]1,N-Boc_deprotection,,
C7520,1,,,,NC1CCNCC1,CCCC(C(=O)O)C(C)C,CCCC(C(=O)NC1CCNCC1)C(C)C,Amidation,,
C2124,1,,,,CCOC(=O)NC1CCCNC1,O=C(O)CCc1c[nH]cn1,CCOC(=O)NC1CCCN(C(=O)CCc2c[nH]cn2)C1,Amidation,,
C11982,1,,,,O=C1COCc2ccc(Br)cc2N1,COc1ccc(B(O)O)nc1,COc1ccc(-c2ccc3c(c2)NC(=O)COC3)nc1,Sp2-sp2_Suzuki_coupling,,
C130294,1,,,,COCC(C)N,CCCC(=O)Nc1ccc(C(=O)O)cc1,CCCC(=O)Nc1ccc(C(=O)NC(C)COC)cc1,Amidation,,
C55269,1,,,,O=C(c1ccc2nncn2c1)c1ncc[nH]1,N,NC(c1ccc2nncn2c1)c1ncc[nH]1,Reductive_amination,,
C3807,1,,,,O=C(NCC1CCCNC1)c1cn[nH]c1,CCC(C)C(=O)NCC(=O)O,CCC(C)C(=O)NCC(=O)N1CCCC(CNC(=O)c2cn[nH]c2)C1,Amidation,,
C1823,1,,,,CC(C)(C)OC(=O)N1CCCCC1c1ccncc1,,c1cc(C2CCCCN2)ccn1,N-Boc_deprotection,,
C1169,1,,,,C1CCCNCCC1,Ic1cccc2c1NCCC2,c1cc2c(c(N3CCCCCCC3)c1)NCCC2,Buchwald-Hartwig_amination,,
C1803,1,,,,CC(C)(C)OC(=O)N1CCCCC1c1cocn1,,c1nc(C2CCCCN2)co1,N-Boc_deprotection,,
C21091,1,,,,c1n[nH]cc1C1CCCN1,O=C(O)C1CCC(=C(F)F)CC1,O=C(C1CCC(=C(F)F)CC1)N1CCCC1c1cn[nH]c1,Amidation,,
C8920,1,,,,NCC1CCCNC1,NCc1ccc2c(c1)CCCN2,O=C(NCc1ccc2c(c1)CCCN2)NCC1CCCNC1,Formation_of_urea_from_two_amines,,
C4746,1,,,,CC(C)(C)OC(=O)N1CCCC1c1ccn[nH]1,,c1cc(C2CCCN2)[nH]n1,N-Boc_deprotection,,
C20105,1,,,,CNC1CCC(=O)NC1,C=CCCCCC(C)NC(=O)C(=O)O,C=CCCCCC(C)NC(=O)C(=O)N(C)C1CCC(=O)NC1,Amidation,,
C18941,1,,,,CO,O=C1Nc2c(CBr)cccc2C1=O,COCc1cccc2c1NC(=O)C2=O,Williamson_ether_synthesis,,
C18492,1,,,,NCCC(=O)N1CCN(c2ccccn2)CC1,Brc1nc2ccccc2s1,O=C(CCNc1nc2ccccc2s1)N1CCN(c2ccccn2)CC1,N-nucleophilic_aromatic_substitution,,
C5654,1,,,,CC(C)C(N)C1CCC1,CC(=O)c1cccc2cn[nH]c12,CC(NC(C(C)C)C1CCC1)c1cccc2cn[nH]c12,Reductive_amination,,
C22202,1,,,,CC(N)c1cnccn1,C1CC2CNCC12,CC(NC(=O)N1CC2CCC2C1)c1cnccn1,Formation_of_urea_from_two_amines,,
C129989,1,,,,Nc1cn2cccnc2n1,CCn1cccc(CN)c1=O,CCn1cccc(CNC(=O)Nc2cn3cccnc3n2)c1=O,Formation_of_urea_from_two_amines,,
C10831,1,,,,O=C(O)CCC1CC1,CC(=O)NCCC1CCCNC1,CC(=O)NCCC1CCCN(C(=O)CCC2CC2)C1,Amidation,,
C8973,1,,,,O=C(O)c1cnnc2ccccc12,CC(N)C1CCCN(C(=O)C(F)F)C1,CC(NC(=O)c1cnnc2ccccc12)C1CCCN(C(=O)C(F)F)C1,Amidation,,
C85352,1,,,,O=C(O)CCCF,NCC(CO)NC(=O)c1ncccn1,O=C(CCCF)NCC(CO)NC(=O)c1ncccn1,Amidation,,
C94799,1,,,,O=C(O)CCC1CCC(=O)N1,N#CCC(=O)NC1(CN)CC1,N#CCC(=O)NC1(CNC(=O)CCC2CCC(=O)N2)CC1,Amidation,,
C13838,1,,,,CC(N)C1CCNCC1,O=C(O)CC1NCc2ccccc21,CC(NC(=O)CC1NCc2ccccc21)C1CCNCC1,Amidation,,
C1391,1,,,,CCCCNCCCC,CC(CC(=O)O)C1CCCNC1,CCCCN(CCCC)C(=O)CC(C)C1CCCNC1,Amidation,,
C27720,1,,,,c1c[nH]c(C2CCCN2)n1,Clc1nnc(-c2ccccn2)s1,c1ccc(-c2nnc(N3CCCC3c3ncc[nH]3)s2)nc1,N-nucleophilic_aromatic_substitution,,
C798,1,,,,CC=C1CCNC1,OC1CCCNC1,CC=C1CCN(C2CCCNC2)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C36705,1,,,,O=C(O)c1cccc2cn[nH]c12,CC(N)CNc1ncncc1Cl,CC(CNc1ncncc1Cl)NC(=O)c1cccc2cn[nH]c12,Amidation,,
C9079,1,,,,NCc1cccc2c1OCO2,CCCC(C)CC(=O)O,CCCC(C)CC(=O)NCc1cccc2c1OCO2,Amidation,,
C4820,1,,,,O=C(O)COC1CCCC1,CC(C)(C(=O)O)n1cc(N)cn1,CC(C)(C(=O)O)n1cc(NC(=O)COC2CCCC2)cn1,Amidation,,
C1257,1,,,,C1CCNC1,Ic1cccc2c1CCNC2,c1cc2c(c(N3CCCC3)c1)CCNC2,Buchwald-Hartwig_amination,,
C7185,1,,,,CC(CC(=O)O)C(F)(F)F,Nc1cc(Br)ccc1N1CCCC1,CC(CC(=O)Nc1cc(Br)ccc1N1CCCC1)C(F)(F)F,Amidation,,
C8165,1,,,,O=C(O)C(F)C1CCNCC1,CCCCC(CC)CN,CCCCC(CC)CNC(=O)C(F)C1CCNCC1,Amidation,,
C27907,1,,,,O=C(O)c1ccc2c(c1)CCCCN2,C#CC1CCCN1,C#CC1CCCN1C(=O)c1ccc2c(c1)CCCCN2,Amidation,,
C10333,1,,,,O=C(O)CC1CCCCN1,CC(C)C(N)c1nnc2ccccn12,CC(C)C(NC(=O)CC1CCCCN1)c1nnc2ccccn12,Amidation,,
C87026,1,,,,O=C(O)c1cnc2cccnn12,CNCC1CCC(=O)N1,CN(CC1CCC(=O)N1)C(=O)c1cnc2cccnn12,Amidation,,
C5168,1,,,,C1CCNC1,OC1CCCNC1,C1CNCC(N2CCCC2)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
C20947,1,,,,NCC1CCC(=O)N1,CCC(Cl)C(=O)O,CCC(Cl)C(=O)NCC1CCC(=O)N1,Amidation,,
C15351,1,,,,CC(CC(=O)O)C(F)(F)F,CSCC(=O)N1CC(N)CC12CCC2,CSCC(=O)N1CC(NC(=O)CC(C)C(F)(F)F)CC12CCC2,Amidation,,
C7605,1,,,,CCCS(=O)(=O)NC1CCNCC1,O=C(O)CCC1CCCN1,CCCS(=O)(=O)NC1CCN(C(=O)CCC2CCCN2)CC1,Amidation,,
C1328,1,,,,NO,CC(C(=O)O)C1CCCCC1,CC(C(=O)NO)C1CCCCC1,Amidation,,
C13612,1,,,,CC(Sc1ccccn1)C(=O)O,C1COCC2(CC2)CN1,CC(Sc1ccccn1)C(=O)N1CCOCC2(CC2)C1,Amidation,,
C24648,1,,,,Nc1cccc2cn[nH]c12,NCc1nc[nH]c1C(=O)O,NCc1nc[nH]c1C(=O)Nc1cccc2cn[nH]c12,Amidation,,
C6282,1,,,,Ic1ccccn1,CC1(C)OB(C2=CCCNC2)OC1(C)C,C1=C(c2ccccn2)CNCC1,Sp2-sp2_Suzuki_coupling,,
C3842,1,,,,O=C(O)CNC(=O)C1CCCN1,Nc1cnc2cccnn12,O=C(CNC(=O)C1CCCN1)Nc1cnc2cccnn12,Amidation,,
C31893,1,,,,C1CCNCC1,COCc1nnc(SC(C)C(=O)O)s1,COCc1nnc(SC(C)C(=O)N2CCCCC2)s1,Amidation,,
C28383,1,,,,CC(=O)N(C)CCC(=O)O,NC1CCCCN(C(=O)C2COC2)C1,CC(=O)N(C)CCC(=O)NC1CCCCN(C(=O)C2COC2)C1,Amidation,,
C7169,1,,,,CC(CC(=O)NC1CCNC1)C(F)(F)F,O=C(O)C1=CCCC1,CC(CC(=O)NC1CCN(C(=O)C2=CCCC2)C1)C(F)(F)F,Amidation,,
C2652,1,,,,CC(N)C1CCNCC1,O=C(O)CC1CCCCN1,CC(NC(=O)CC1CCCCN1)C1CCNCC1,Amidation,,
C1318,1,,,,NOC1CCCC1,CC(C(=O)O)C1CNC1,CC(C(=O)NOC1CCCC1)C1CNC1,Amidation,,
C3826,1,,,,O=C(O)Cc1cn[nH]c1,CCSCC(=O)N1CCC(C(C)N)CC1,CCSCC(=O)N1CCC(C(C)NC(=O)Cc2cn[nH]c2)CC1,Amidation,,
C92775,1,,,,O=C(O)Cc1n[nH]c(=O)s1,CC(CO)C(=O)N1CCCC1CN,CC(CO)C(=O)N1CCCC1CNC(=O)Cc1n[nH]c(=O)s1,Amidation,,
C9910,1,,,,CC(CC(=O)O)C(F)(F)C(F)(F)F,CC(C)(N)CCN1CCCC1,CC(CC(=O)NC(C)(C)CCN1CCCC1)C(F)(F)C(F)(F)F,Amidation,,
C805,1,,,,OC1CCCNC1,C1CC2(CC2)CN1,C1CNCC(N2CCC3(CC3)C2)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,
